time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z
0.6585,0.009095856,5.774606291,-0.685278709,5.815132626,0.00156417,0.993030884,-0.117844038,1.79098E-06,0.545380187,0.001432781,0.909617344,-0.107945264,0.006287313,3.991968787,0.589267343
0.6586,0.009095725,5.774523116,-0.686342884,5.815175535,0.001564136,0.993009253,-0.118026168,1.79093E-06,0.545388123,0.00143275,0.909597531,-0.108112095,0.006288224,3.992547614,0.589072273
0.6587,0.009095594,5.774439926,-0.687407074,5.815218626,0.001564102,0.992987589,-0.118208294,1.79088E-06,0.545396092,0.001432719,0.909577686,-0.108278923,0.006289136,3.993126427,0.588877129
0.6588,0.009095463,5.774356721,-0.688471279,5.8152619,0.001564068,0.992965892,-0.118390417,1.79082E-06,0.545404095,0.001432688,0.909557812,-0.108445747,0.006290048,3.993705228,0.58868191
0.6589,0.009095332,5.774273501,-0.689535499,5.815305357,0.001564033,0.992944161,-0.118572535,1.79077E-06,0.545412133,0.001432656,0.909537906,-0.108612568,0.006290959,3.994284015,0.588486618
0.659,0.009095201,5.774190267,-0.690599733,5.815348996,0.001563999,0.992922397,-0.11875465,1.79072E-06,0.545420204,0.001432625,0.90951797,-0.108779385,0.006291871,3.994862789,0.588291252
0.6591,0.009095071,5.774107017,-0.691663983,5.815392818,0.001563965,0.9929006,-0.118936761,1.79067E-06,0.545428309,0.001432594,0.909498004,-0.108946199,0.006292783,3.99544155,0.588095812
0.6592,0.00909494,5.774023753,-0.692728247,5.815436823,0.001563931,0.992878769,-0.119118867,1.79062E-06,0.545436448,0.001432562,0.909478007,-0.109113009,0.006293694,3.996020297,0.587900298
0.6593,0.009094809,5.773940473,-0.693792527,5.81548101,0.001563896,0.992856904,-0.11930097,1.79057E-06,0.545444621,0.001432531,0.909457979,-0.109279815,0.006294606,3.996599032,0.587704709
0.6594,0.009094678,5.773857179,-0.694856821,5.81552538,0.001563862,0.992835007,-0.119483069,1.79052E-06,0.545452828,0.001432499,0.90943792,-0.109446618,0.006295517,3.997177753,0.587509047
0.6595,0.009094547,5.77377387,-0.69592113,5.815569932,0.001563827,0.992813076,-0.119665164,1.79047E-06,0.54546107,0.001432467,0.909417832,-0.109613417,0.006296429,3.99775646,0.587313311
0.6596,0.009094416,5.773690546,-0.696985454,5.815614667,0.001563793,0.992791111,-0.119847255,1.79042E-06,0.545469345,0.001432436,0.909397712,-0.109780213,0.00629734,3.998335155,0.5871175
0.6597,0.009094285,5.773607208,-0.698049792,5.815659585,0.001563758,0.992769113,-0.120029342,1.79037E-06,0.545477654,0.001432404,0.909377562,-0.109947005,0.006298252,3.998913836,0.586921616
0.6598,0.009094153,5.773523854,-0.699114146,5.815704685,0.001563723,0.992747082,-0.120211425,1.79032E-06,0.545485997,0.001432372,0.909357381,-0.110113793,0.006299163,3.999492504,0.586725658
0.6599,0.009094022,5.773440485,-0.700178515,5.815749968,0.001563689,0.992725017,-0.120393504,1.79027E-06,0.545494374,0.00143234,0.90933717,-0.110280577,0.006300075,4.000071159,0.586529626
0.66,0.009093891,5.773357102,-0.701242898,5.815795433,0.001563654,0.992702919,-0.120575578,1.79022E-06,0.545502785,0.001432309,0.909316928,-0.110447358,0.006300986,4.000649801,0.586333519
0.6601,0.00909376,5.773273703,-0.702307297,5.815841082,0.001563619,0.992680787,-0.120757649,1.79017E-06,0.54551123,0.001432277,0.909296655,-0.110614135,0.006301898,4.001228429,0.586137339
0.6602,0.009093629,5.77319029,-0.70337171,5.815886912,0.001563584,0.992658622,-0.120939716,1.79012E-06,0.545519709,0.001432245,0.909276352,-0.110780908,0.006302809,4.001807044,0.585941085
0.6603,0.009093498,5.773106861,-0.704436139,5.815932926,0.001563549,0.992636424,-0.121121778,1.79007E-06,0.545528222,0.001432213,0.909256018,-0.110947678,0.00630372,4.002385646,0.585744757
0.6604,0.009093366,5.773023418,-0.705500582,5.815979122,0.001563514,0.992614192,-0.121303837,1.79002E-06,0.545536769,0.001432181,0.909235654,-0.111114443,0.006304632,4.002964234,0.585548355
0.6605,0.009093235,5.77293996,-0.70656504,5.8160255,0.001563479,0.992591927,-0.121485891,1.78996E-06,0.54554535,0.001432149,0.909215259,-0.111281205,0.006305543,4.003542809,0.58535188
0.6606,0.009093104,5.772856486,-0.707629514,5.816072061,0.001563444,0.992569629,-0.121667941,1.78991E-06,0.545553965,0.001432117,0.909194834,-0.111447963,0.006306454,4.004121371,0.58515533
0.6607,0.009092973,5.772772998,-0.708694002,5.816118805,0.001563409,0.992547297,-0.121849987,1.78986E-06,0.545562614,0.001432084,0.909174378,-0.111614718,0.006307365,4.00469992,0.584958707
0.6608,0.009092841,5.772689495,-0.709758505,5.816165732,0.001563374,0.992524932,-0.122032029,1.78981E-06,0.545571297,0.001432052,0.909153891,-0.111781468,0.006308277,4.005278455,0.584762009
0.6609,0.00909271,5.772605977,-0.710823023,5.816212841,0.001563339,0.992502533,-0.122214067,1.78976E-06,0.545580014,0.00143202,0.909133374,-0.111948215,0.006309188,4.005856977,0.584565238
0.661,0.009092579,5.772522444,-0.711887556,5.816260132,0.001563303,0.992480101,-0.1223961,1.78971E-06,0.545588765,0.001431987,0.909112826,-0.112114958,0.006310099,4.006435485,0.584368393
0.6611,0.009092447,5.772438895,-0.712952105,5.816307607,0.001563268,0.992457636,-0.122578129,1.78966E-06,0.54559755,0.001431955,0.909092248,-0.112281696,0.00631101,4.007013981,0.584171474
0.6612,0.009092316,5.772355332,-0.714016668,5.816355264,0.001563233,0.992435137,-0.122760154,1.78961E-06,0.545606369,0.001431923,0.909071639,-0.112448431,0.006311922,4.007592463,0.583974481
0.6613,0.009092184,5.772271754,-0.715081246,5.816403103,0.001563197,0.992412605,-0.122942175,1.78956E-06,0.545615221,0.00143189,0.909051,-0.112615163,0.006312833,4.008170931,0.583777414
0.6614,0.009092053,5.772188161,-0.716145839,5.816451125,0.001563162,0.992390039,-0.123124191,1.78951E-06,0.545624108,0.001431858,0.90903033,-0.11278189,0.006313744,4.008749387,0.583580274
0.6615,0.009091921,5.772104553,-0.717210447,5.81649933,0.001563126,0.99236744,-0.123306203,1.78946E-06,0.545633029,0.001431825,0.909009629,-0.112948613,0.006314655,4.009327829,0.58338306
0.6616,0.00909179,5.77202093,-0.71827507,5.816547717,0.00156309,0.992344808,-0.123488211,1.78941E-06,0.545641984,0.001431792,0.908988898,-0.113115332,0.006315566,4.009906258,0.583185772
0.6617,0.009091658,5.771937291,-0.719339709,5.816596287,0.001563055,0.992322143,-0.123670214,1.78936E-06,0.545650973,0.00143176,0.908968137,-0.113282048,0.006316477,4.010484673,0.58298841
0.6618,0.009091527,5.771853638,-0.720404362,5.81664504,0.001563019,0.992299444,-0.123852213,1.7893E-06,0.545659996,0.001431727,0.908947344,-0.113448759,0.006317388,4.011063075,0.582790974
0.6619,0.009091395,5.77176997,-0.72146903,5.816693975,0.001562983,0.992276712,-0.124034208,1.78925E-06,0.545669053,0.001431694,0.908926522,-0.113615466,0.006318299,4.011641464,0.582593465
0.662,0.009091264,5.771686286,-0.722533714,5.816743093,0.001562947,0.992253946,-0.124216198,1.7892E-06,0.545678144,0.001431662,0.908905668,-0.11378217,0.00631921,4.012219839,0.582395882
0.6621,0.009091132,5.771602588,-0.723598412,5.816792393,0.001562912,0.992231147,-0.124398184,1.78915E-06,0.545687269,0.001431629,0.908884784,-0.113948869,0.006320121,4.012798201,0.582198225
0.6622,0.009091,5.771518875,-0.724663125,5.816841876,0.001562876,0.992208315,-0.124580166,1.7891E-06,0.545696427,0.001431596,0.90886387,-0.114115564,0.006321032,4.01337655,0.582000495
0.6623,0.009090869,5.771435146,-0.725727854,5.816891542,0.00156284,0.992185449,-0.124762143,1.78905E-06,0.54570562,0.001431563,0.908842925,-0.114282255,0.006321943,4.013954885,0.58180269
0.6624,0.009090737,5.771351403,-0.726792597,5.81694139,0.001562804,0.99216255,-0.124944116,1.789E-06,0.545714847,0.00143153,0.908821949,-0.114448943,0.006322854,4.014533207,0.581604812
0.6625,0.009090605,5.771267644,-0.727857356,5.816991421,0.001562768,0.992139618,-0.125126084,1.78895E-06,0.545724108,0.001431497,0.908800943,-0.114615626,0.006323765,4.015111515,0.581406861
0.6626,0.009090474,5.77118387,-0.72892213,5.817041634,0.001562731,0.992116652,-0.125308048,1.7889E-06,0.545733403,0.001431464,0.908779907,-0.114782305,0.006324676,4.015689811,0.581208835
0.6627,0.009090342,5.771100082,-0.729986918,5.81709203,0.001562695,0.992093653,-0.125490007,1.78885E-06,0.545742732,0.00143143,0.90875884,-0.114948979,0.006325587,4.016268092,0.581010736
0.6628,0.00909021,5.771016278,-0.731051722,5.817142609,0.001562659,0.992070621,-0.125671962,1.7888E-06,0.545752095,0.001431397,0.908737742,-0.11511565,0.006326497,4.016846361,0.580812564
0.6629,0.009090078,5.770932459,-0.732116541,5.81719337,0.001562623,0.992047555,-0.125853912,1.78875E-06,0.545761492,0.001431364,0.908716614,-0.115282317,0.006327408,4.017424616,0.580614317
0.663,0.009089946,5.770848625,-0.733181375,5.817244314,0.001562586,0.992024456,-0.126035857,1.78869E-06,0.545770923,0.001431331,0.908695455,-0.115448979,0.006328319,4.018002857,0.580415997
0.6631,0.009089815,5.770764775,-0.734246225,5.81729544,0.00156255,0.992001323,-0.126217799,1.78864E-06,0.545780388,0.001431297,0.908674266,-0.115615638,0.00632923,4.018581086,0.580217604
0.6632,0.009089683,5.770680911,-0.735311089,5.817346749,0.001562513,0.991978158,-0.126399735,1.78859E-06,0.545789886,0.001431264,0.908653046,-0.115782292,0.006330141,4.0191593,0.580019136
0.6633,0.009089551,5.770597032,-0.736375968,5.817398241,0.001562477,0.991954959,-0.126581667,1.78854E-06,0.545799419,0.001431231,0.908631796,-0.115948942,0.006331051,4.019737502,0.579820595
0.6634,0.009089419,5.770513137,-0.737440863,5.817449915,0.00156244,0.991931726,-0.126763595,1.78849E-06,0.545808986,0.001431197,0.908610515,-0.116115587,0.006331962,4.02031569,0.579621981
0.6635,0.009089287,5.770429228,-0.738505772,5.817501772,0.001562404,0.991908461,-0.126945517,1.78844E-06,0.545818587,0.001431164,0.908589203,-0.116282229,0.006332873,4.020893865,0.579423293
0.6636,0.009089155,5.770345303,-0.739570697,5.817553811,0.001562367,0.991885162,-0.127127436,1.78839E-06,0.545828222,0.00143113,0.908567862,-0.116448866,0.006333783,4.021472026,0.579224531
0.6637,0.009089023,5.770261363,-0.740635637,5.817606033,0.00156233,0.991861829,-0.127309349,1.78834E-06,0.545837891,0.001431096,0.908546489,-0.116615499,0.006334694,4.022050174,0.579025696
0.6638,0.009088891,5.770177408,-0.741700592,5.817658437,0.001562294,0.991838464,-0.127491258,1.78829E-06,0.545847594,0.001431063,0.908525086,-0.116782128,0.006335605,4.022628308,0.578826787
0.6639,0.009088759,5.770093438,-0.742765562,5.817711025,0.001562257,0.991815065,-0.127673162,1.78824E-06,0.545857331,0.001431029,0.908503653,-0.116948752,0.006336515,4.023206429,0.578627804
0.664,0.009088627,5.770009452,-0.743830548,5.817763794,0.00156222,0.991791633,-0.127855062,1.78819E-06,0.545867102,0.001430995,0.908482189,-0.117115372,0.006337426,4.023784536,0.578428748
0.6641,0.009088495,5.769925452,-0.744895548,5.817816747,0.001562183,0.991768167,-0.128036956,1.78813E-06,0.545876907,0.001430961,0.908460694,-0.117281988,0.006338336,4.02436263,0.578229619
0.6642,0.009088362,5.769841436,-0.745960564,5.817869881,0.001562146,0.991744668,-0.128218846,1.78808E-06,0.545886746,0.001430927,0.908439169,-0.117448599,0.006339247,4.024940711,0.578030416
0.6643,0.00908823,5.769757405,-0.747025595,5.817923199,0.001562109,0.991721136,-0.128400732,1.78803E-06,0.545896619,0.001430894,0.908417614,-0.117615206,0.006340157,4.025518778,0.577831139
0.6644,0.009088098,5.769673359,-0.748090641,5.817976699,0.001562072,0.991697571,-0.128582612,1.78798E-06,0.545906526,0.00143086,0.908396028,-0.117781809,0.006341068,4.026096832,0.577631789
0.6645,0.009087966,5.769589298,-0.749155702,5.818030382,0.001562035,0.991673972,-0.128764488,1.78793E-06,0.545916468,0.001430826,0.908374411,-0.117948408,0.006341978,4.026674872,0.577432366
0.6646,0.009087834,5.769505221,-0.750220779,5.818084247,0.001561998,0.99165034,-0.128946359,1.78788E-06,0.545926443,0.001430791,0.908352764,-0.118115002,0.006342889,4.027252899,0.577232868
0.6647,0.009087701,5.76942113,-0.75128587,5.818138295,0.00156196,0.991626675,-0.129128225,1.78783E-06,0.545936452,0.001430757,0.908331087,-0.118281591,0.006343799,4.027830912,0.577033298
0.6648,0.009087569,5.769337023,-0.752350977,5.818192525,0.001561923,0.991602976,-0.129310086,1.78778E-06,0.545946495,0.001430723,0.908309379,-0.118448176,0.00634471,4.028408912,0.576833654
0.6649,0.009087437,5.769252901,-0.753416099,5.818246938,0.001561886,0.991579244,-0.129491943,1.78773E-06,0.545956572,0.001430689,0.908287641,-0.118614757,0.00634562,4.028986899,0.576633936
0.665,0.009087305,5.769168763,-0.754481237,5.818301533,0.001561848,0.991555479,-0.129673794,1.78768E-06,0.545966683,0.001430655,0.908265872,-0.118781333,0.00634653,4.029564872,0.576434145
0.6651,0.009087172,5.769084611,-0.755546389,5.818356312,0.001561811,0.99153168,-0.129855641,1.78762E-06,0.545976829,0.00143062,0.908244072,-0.118947905,0.006347441,4.030142831,0.576234281
0.6652,0.00908704,5.769000443,-0.756611557,5.818411272,0.001561773,0.991507849,-0.130037483,1.78757E-06,0.545987008,0.001430586,0.908222242,-0.119114473,0.006348351,4.030720777,0.576034343
0.6653,0.009086908,5.76891626,-0.75767674,5.818466416,0.001561736,0.991483984,-0.13021932,1.78752E-06,0.545997221,0.001430552,0.908200382,-0.119281035,0.006349261,4.03129871,0.575834332
0.6654,0.009086775,5.768832062,-0.758741938,5.818521741,0.001561698,0.991460085,-0.130401152,1.78747E-06,0.546007468,0.001430517,0.908178491,-0.119447594,0.006350172,4.031876629,0.575634247
0.6655,0.009086643,5.768747848,-0.759807152,5.81857725,0.001561661,0.991436154,-0.130582979,1.78742E-06,0.54601775,0.001430483,0.90815657,-0.119614148,0.006351082,4.032454534,0.575434089
0.6656,0.00908651,5.76866362,-0.76087238,5.818632941,0.001561623,0.991412189,-0.130764801,1.78737E-06,0.546028065,0.001430448,0.908134618,-0.119780697,0.006351992,4.033032426,0.575233858
0.6657,0.009086378,5.768579376,-0.761937624,5.818688814,0.001561585,0.991388191,-0.130946619,1.78732E-06,0.546038414,0.001430414,0.908112635,-0.119947242,0.006352902,4.033610305,0.575033553
0.6658,0.009086245,5.768495116,-0.763002884,5.81874487,0.001561547,0.991364159,-0.131128431,1.78727E-06,0.546048798,0.001430379,0.908090623,-0.120113782,0.006353813,4.03418817,0.574833175
0.6659,0.009086113,5.768410842,-0.764068158,5.818801109,0.001561509,0.991340095,-0.131310238,1.78722E-06,0.546059215,0.001430344,0.908068579,-0.120280317,0.006354723,4.034766021,0.574632723
0.666,0.00908598,5.768326552,-0.765133448,5.81885753,0.001561471,0.991315997,-0.13149204,1.78716E-06,0.546069666,0.00143031,0.908046506,-0.120446848,0.006355633,4.035343859,0.574432198
0.6661,0.009085848,5.768242247,-0.766198753,5.818914134,0.001561434,0.991291865,-0.131673837,1.78711E-06,0.546080152,0.001430275,0.908024401,-0.120613375,0.006356543,4.035921683,0.5742316
0.6662,0.009085715,5.768157927,-0.767264073,5.818970921,0.001561395,0.991267701,-0.131855629,1.78706E-06,0.546090671,0.00143024,0.908002267,-0.120779897,0.006357453,4.036499494,0.574030929
0.6663,0.009085582,5.768073591,-0.768329409,5.81902789,0.001561357,0.991243503,-0.132037416,1.78701E-06,0.546101225,0.001430205,0.907980102,-0.120946414,0.006358363,4.037077292,0.573830184
0.6664,0.00908545,5.76798924,-0.76939476,5.819085041,0.001561319,0.991219272,-0.132219198,1.78696E-06,0.546111813,0.00143017,0.907957906,-0.121112926,0.006359273,4.037655076,0.573629366
0.6665,0.009085317,5.767904874,-0.770460126,5.819142375,0.001561281,0.991195008,-0.132400975,1.78691E-06,0.546122434,0.001430135,0.90793568,-0.121279434,0.006360183,4.038232846,0.573428474
0.6666,0.009085184,5.767820492,-0.771525508,5.819199892,0.001561243,0.991170711,-0.132582747,1.78686E-06,0.54613309,0.0014301,0.907913424,-0.121445937,0.006361093,4.038810603,0.573227509
0.6667,0.009085052,5.767736095,-0.772590905,5.819257591,0.001561205,0.99114638,-0.132764514,1.78681E-06,0.546143779,0.001430065,0.907891137,-0.121612436,0.006362003,4.039388346,0.573026471
0.6668,0.009084919,5.767651683,-0.773656317,5.819315473,0.001561166,0.991122016,-0.132946275,1.78675E-06,0.546154503,0.00143003,0.907868819,-0.121778929,0.006362913,4.039966076,0.57282536
0.6669,0.009084786,5.767567256,-0.774721744,5.819373537,0.001561128,0.991097619,-0.133128032,1.7867E-06,0.546165261,0.001429995,0.907846471,-0.121945418,0.006363823,4.040543792,0.572624175
0.667,0.009084653,5.767482813,-0.775787187,5.819431784,0.001561089,0.991073188,-0.133309783,1.78665E-06,0.546176053,0.00142996,0.907824093,-0.122111903,0.006364733,4.041121494,0.572422918
0.6671,0.00908452,5.767398355,-0.776852645,5.819490213,0.001561051,0.991048725,-0.133491529,1.7866E-06,0.546186878,0.001429924,0.907801684,-0.122278382,0.006365643,4.041699183,0.572221587
0.6672,0.009084388,5.767313881,-0.777918119,5.819548825,0.001561012,0.991024228,-0.13367327,1.78655E-06,0.546197738,0.001429889,0.907779245,-0.122444857,0.006366553,4.042276859,0.572020182
0.6673,0.009084255,5.767229392,-0.778983608,5.81960762,0.001560974,0.990999698,-0.133855005,1.7865E-06,0.546208632,0.001429854,0.907756776,-0.122611327,0.006367463,4.042854521,0.571818705
0.6674,0.009084122,5.767144888,-0.780049112,5.819666597,0.001560935,0.990975134,-0.134036735,1.78645E-06,0.54621956,0.001429818,0.907734275,-0.122777792,0.006368373,4.043432169,0.571617154
0.6675,0.009083989,5.767060368,-0.781114632,5.819725756,0.001560896,0.990950538,-0.134218461,1.7864E-06,0.546230522,0.001429783,0.907711745,-0.122944252,0.006369283,4.044009804,0.57141553
0.6676,0.009083856,5.766975833,-0.782180167,5.819785098,0.001560858,0.990925908,-0.13440018,1.78634E-06,0.546241518,0.001429747,0.907689184,-0.123110708,0.006370193,4.044587425,0.571213833
0.6677,0.009083723,5.766891283,-0.783245717,5.819844623,0.001560819,0.990901245,-0.134581895,1.78629E-06,0.546252548,0.001429712,0.907666593,-0.123277159,0.006371102,4.045165032,0.571012063
0.6678,0.00908359,5.766806717,-0.784311283,5.81990433,0.00156078,0.990876549,-0.134763604,1.78624E-06,0.546263612,0.001429676,0.907643971,-0.123443604,0.006372012,4.045742626,0.570810219
0.6679,0.009083457,5.766722136,-0.785376864,5.81996422,0.001560741,0.990851819,-0.134945308,1.78619E-06,0.54627471,0.00142964,0.907621319,-0.123610045,0.006372922,4.046320207,0.570608303
0.668,0.009083324,5.76663754,-0.78644246,5.820024292,0.001560702,0.990827057,-0.135127006,1.78614E-06,0.546285842,0.001429605,0.907598636,-0.123776481,0.006373832,4.046897773,0.570406313
0.6681,0.009083191,5.766552928,-0.787508072,5.820084547,0.001560663,0.990802261,-0.1353087,1.78609E-06,0.546297008,0.001429569,0.907575923,-0.123942913,0.006374741,4.047475326,0.57020425
0.6682,0.009083058,5.766468301,-0.788573699,5.820144985,0.001560624,0.990777432,-0.135490388,1.78604E-06,0.546308209,0.001429533,0.90755318,-0.124109339,0.006375651,4.048052866,0.570002114
0.6683,0.009082925,5.766383658,-0.789639342,5.820205605,0.001560585,0.99075257,-0.13567207,1.78599E-06,0.546319443,0.001429497,0.907530406,-0.12427576,0.006376561,4.048630392,0.569799905
0.6684,0.009082791,5.766299,-0.790705,5.820266407,0.001560546,0.990727674,-0.135853747,1.78593E-06,0.546330711,0.001429461,0.907507602,-0.124442177,0.00637747,4.049207904,0.569597623
