time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z,,,,Condition 1
0.644,0.009033253,6.401212362,0.083572362,6.40176426,0.001411057,0.99991379,0.013054583,1.77E-06,0.660827291,0.001526015,1.081376387,0.014118135,0.006128716,4.343397809,0.62796725,,,,
0.6441,0.009033131,6.401125696,0.082504696,6.401663752,0.00141106,0.999915951,0.012888008,1.77E-06,0.660806709,0.001526018,1.081378724,0.013937989,0.006129629,4.344044334,0.627785298,,,,
0.6442,0.009033008,6.401039019,0.081437019,6.401563411,0.001411063,0.999918084,0.012721427,1.77E-06,0.660786162,0.001526022,1.081381031,0.013757836,0.006130541,4.344690847,0.62760327,,,,
0.6443,0.009032886,6.400952332,0.080369332,6.401463238,0.001411066,0.999920189,0.012554838,1.77E-06,0.660765649,0.001526025,1.081383308,0.013577676,0.006131453,4.345337349,0.627421166,,,,
0.6444,0.009032764,6.400865635,0.079301635,6.401363231,0.001411069,0.999922267,0.012388242,1.77E-06,0.660745171,0.001526028,1.081385556,0.013397507,0.006132366,4.345983838,0.627238986,,,,
0.6445,0.009032642,6.400778927,0.078233927,6.401263391,0.001411072,0.999924317,0.012221638,1.77E-06,0.660724727,0.001526031,1.081387773,0.013217331,0.006133278,4.346630315,0.62705673,,,,
0.6446,0.00903252,6.400692208,0.077166208,6.401163719,0.001411075,0.99992634,0.012055028,1.77E-06,0.660704318,0.001526034,1.08138996,0.013037147,0.00613419,4.347276781,0.626874397,,,,
0.6447,0.009032398,6.400605479,0.076098479,6.401064213,0.001411077,0.999928335,0.011888411,1.77E-06,0.660683943,0.001526037,1.081392117,0.012856955,0.006135102,4.347923234,0.626691989,,,,
0.6448,0.009032275,6.400518739,0.075030739,6.400964875,0.00141108,0.999930302,0.011721786,1.77E-06,0.660663603,0.00152604,1.081394245,0.012676755,0.006136015,4.348569675,0.626509504,,,,
0.6449,0.009032153,6.400431989,0.073962989,6.400865703,0.001411083,0.999932241,0.011555154,1.77E-06,0.660643297,0.001526043,1.081396342,0.012496548,0.006136927,4.349216104,0.626326943,,,,
0.645,0.009032031,6.400345228,0.072895228,6.400766699,0.001411086,0.999934153,0.011388515,1.77E-06,0.660623025,0.001526046,1.08139841,0.012316333,0.006137839,4.34986252,0.626144307,,,,
0.6451,0.009031909,6.400258457,0.071827457,6.400667861,0.001411089,0.999936037,0.011221869,1.77E-06,0.660602788,0.001526049,1.081400447,0.01213611,0.006138751,4.350508925,0.625961594,,,,
0.6452,0.009031787,6.400171674,0.070759674,6.400569191,0.001411091,0.999937894,0.011055216,1.77E-06,0.660582586,0.001526052,1.081402455,0.01195588,0.006139663,4.351155318,0.625778805,,,,
0.6453,0.009031664,6.400084882,0.069691882,6.400470687,0.001411094,0.999939722,0.010888556,1.77E-06,0.660562418,0.001526055,1.081404433,0.011775642,0.006140575,4.351801698,0.62559594,,,,
0.6454,0.009031542,6.399998078,0.068624078,6.400372351,0.001411096,0.999941523,0.010721888,1.77E-06,0.660542284,0.001526058,1.08140638,0.011595397,0.006141488,4.352448067,0.625412998,,,,
0.6455,0.00903142,6.399911264,0.067556264,6.400274182,0.001411099,0.999943297,0.010555214,1.77E-06,0.660522185,0.001526061,1.081408298,0.011415143,0.0061424,4.353094423,0.625229981,,,,
0.6456,0.009031297,6.39982444,0.06648844,6.40017618,0.001411101,0.999945042,0.010388533,1.77E-06,0.66050212,0.001526063,1.081410186,0.011234883,0.006143312,4.353740767,0.625046888,,,,
0.6457,0.009031175,6.399737604,0.065420604,6.400078345,0.001411104,0.99994676,0.010221844,1.77E-06,0.66048209,0.001526066,1.081412044,0.011054614,0.006144224,4.354387099,0.624863719,,,,
0.6458,0.009031053,6.399650759,0.064352759,6.399980677,0.001411106,0.99994845,0.010055149,1.77E-06,0.660462094,0.001526069,1.081413872,0.010874338,0.006145136,4.355033419,0.624680473,,,,
0.6459,0.00903093,6.399563902,0.063284902,6.399883176,0.001411109,0.999950112,0.009888446,1.77E-06,0.660442133,0.001526071,1.081415669,0.010694054,0.006146048,4.355679727,0.624497152,,,,
0.646,0.009030808,6.399477035,0.062217035,6.399785843,0.001411111,0.999951747,0.009721737,1.77E-06,0.660422206,0.001526074,1.081417437,0.010513763,0.00614696,4.356326023,0.624313754,,,,
0.6461,0.009030686,6.399390157,0.061149157,6.399688676,0.001411113,0.999953354,0.009555021,1.77E-06,0.660402313,0.001526076,1.081419175,0.010333464,0.006147872,4.356972306,0.624130281,,,,
0.6462,0.009030563,6.399303268,0.060081268,6.399591677,0.001411116,0.999954933,0.009388297,1.77E-06,0.660382455,0.001526079,1.081420883,0.010153158,0.006148784,4.357618578,0.623946732,,,,
0.6463,0.009030441,6.399216369,0.059013369,6.399494844,0.001411118,0.999956485,0.009221567,1.77E-06,0.660362632,0.001526081,1.081422561,0.009972844,0.006149696,4.358264837,0.623763106,,,,
0.6464,0.009030318,6.399129459,0.057945459,6.399398179,0.00141112,0.999958009,0.009054829,1.77E-06,0.660342843,0.001526083,1.081424209,0.009792523,0.006150608,4.358911084,0.623579405,,,,
0.6465,0.009030196,6.399042538,0.056877538,6.399301681,0.001411122,0.999959505,0.008888085,1.77E-06,0.660323088,0.001526086,1.081425827,0.009612194,0.00615152,4.359557319,0.623395627,,,,
0.6466,0.009030073,6.398955607,0.055809607,6.39920535,0.001411124,0.999960973,0.008721334,1.77E-06,0.660303368,0.001526088,1.081427414,0.009431858,0.006152432,4.360203542,0.623211774,,,,
0.6467,0.009029951,6.398868665,0.054741665,6.399109187,0.001411126,0.999962413,0.008554576,1.77E-06,0.660283682,0.00152609,1.081428972,0.009251514,0.006153344,4.360849752,0.623027845,,,,
0.6468,0.009029829,6.398781712,0.053673712,6.39901319,0.001411128,0.999963826,0.008387811,1.77E-06,0.660264031,0.001526092,1.0814305,0.009071163,0.006154255,4.361495951,0.622843839,,,,
0.6469,0.009029706,6.398694749,0.052605749,6.398917361,0.00141113,0.999965211,0.008221039,1.77E-06,0.660244414,0.001526095,1.081431998,0.008890804,0.006155167,4.362142137,0.622659758,,,,
0.647,0.009029583,6.398607775,0.051537775,6.398821699,0.001411132,0.999966568,0.00805426,1.77E-06,0.660224831,0.001526097,1.081433466,0.008710438,0.006156079,4.362788311,0.622475601,,,,
0.6471,0.009029461,6.39852079,0.05046979,6.398726204,0.001411134,0.999967898,0.007887475,1.77E-06,0.660205283,0.001526099,1.081434904,0.008530064,0.006156991,4.363434473,0.622291368,,,,
0.6472,0.009029338,6.398433794,0.049401794,6.398630876,0.001411136,0.999969199,0.007720682,1.77E-06,0.66018577,0.001526101,1.081436311,0.008349683,0.006157903,4.364080623,0.622107059,,,,
0.6473,0.009029216,6.398346788,0.048333788,6.398535715,0.001411138,0.999970473,0.007553883,1.77E-06,0.660166291,0.001526103,1.081437689,0.008169295,0.006158815,4.364726761,0.621922674,,,,
0.6474,0.009029093,6.39825977,0.04726577,6.398440722,0.00141114,0.999971719,0.007387076,1.77E-06,0.660146846,0.001526105,1.081439037,0.007988899,0.006159726,4.365372886,0.621738213,,,,
0.6475,0.009028971,6.398172742,0.046197742,6.398345895,0.001411141,0.999972938,0.007220263,1.77E-06,0.660127436,0.001526107,1.081440354,0.007808495,0.006160638,4.366018999,0.621553676,,,,
0.6476,0.009028848,6.398085704,0.045129704,6.398251236,0.001411143,0.999974128,0.007053444,1.77E-06,0.66010806,0.001526108,1.081441642,0.007628085,0.00616155,4.3666651,0.621369063,,,,
0.6477,0.009028725,6.397998654,0.044061654,6.398156744,0.001411145,0.999975291,0.006886617,1.77E-06,0.660088719,0.00152611,1.0814429,0.007447667,0.006162462,4.367311189,0.621184375,,,,
0.6478,0.009028603,6.397911594,0.042993594,6.39806242,0.001411146,0.999976426,0.006719783,1.77E-06,0.660069412,0.001526112,1.081444127,0.007267242,0.006163373,4.367957266,0.62099961,,,,
0.6479,0.00902848,6.397824523,0.041925523,6.397968263,0.001411148,0.999977534,0.006552943,1.77E-06,0.66005014,0.001526114,1.081445324,0.007086809,0.006164285,4.36860333,0.62081477,,,,
0.648,0.009028357,6.397737441,0.040857441,6.397874272,0.00141115,0.999978613,0.006386096,1.77E-06,0.660030902,0.001526115,1.081446492,0.006906369,0.006165197,4.369249383,0.620629854,,,,
0.6481,0.009028235,6.397650348,0.039789348,6.397780449,0.001411151,0.999979665,0.006219243,1.77E-06,0.660011699,0.001526117,1.081447629,0.006725922,0.006166108,4.369895423,0.620444862,,,,
0.6482,0.009028112,6.397563245,0.038721245,6.397686794,0.001411153,0.999980688,0.006052382,1.77E-06,0.65999253,0.001526119,1.081448736,0.006545467,0.00616702,4.37054145,0.620259794,,,,
0.6483,0.009027989,6.39747613,0.03765313,6.397593305,0.001411154,0.999981685,0.005885515,1.77E-06,0.659973395,0.00152612,1.081449814,0.006365006,0.006167932,4.371187466,0.62007465,,,,
0.6484,0.009027867,6.397389005,0.036585005,6.397499984,0.001411155,0.999982653,0.005718641,1.77E-06,0.659954295,0.001526122,1.081450861,0.006184536,0.006168843,4.371833469,0.61988943,,,,
0.6485,0.009027744,6.397301869,0.035516869,6.39740683,0.001411157,0.999983593,0.00555176,1.77E-06,0.659935229,0.001526123,1.081451878,0.00600406,0.006169755,4.372479461,0.619704135,,,,
0.6486,0.009027621,6.397214722,0.034448722,6.397313844,0.001411158,0.999984506,0.005384873,1.77E-06,0.659916198,0.001526125,1.081452865,0.005823577,0.006170666,4.373125439,0.619518764,,,,
0.6487,0.009027498,6.397127565,0.033380565,6.397221025,0.001411159,0.999985391,0.005217979,1.77E-06,0.659897201,0.001526126,1.081453822,0.005643086,0.006171578,4.373771406,0.619333317,,,,
0.6488,0.009027375,6.397040396,0.032312396,6.397128373,0.001411161,0.999986248,0.005051078,1.77E-06,0.659878239,0.001526127,1.081454748,0.005462588,0.006172489,4.374417361,0.619147794,,,,
0.6489,0.009027253,6.396953217,0.031244217,6.397035888,0.001411162,0.999987077,0.004884171,1.77E-06,0.659859311,0.001526129,1.081455645,0.005282082,0.006173401,4.375063303,0.618962195,,,,
0.649,0.00902713,6.396866026,0.030176026,6.39694357,0.001411163,0.999987878,0.004717257,1.77E-06,0.659840418,0.00152613,1.081456512,0.00510157,0.006174312,4.375709233,0.618776521,,,,
0.6491,0.009027007,6.396778825,0.029107825,6.39685142,0.001411164,0.999988651,0.004550336,1.77E-06,0.659821559,0.001526131,1.081457348,0.00492105,0.006175224,4.37635515,0.61859077,,,,
0.6492,0.009026884,6.396691613,0.028039613,6.396759437,0.001411165,0.999989397,0.004383409,1.77E-06,0.659802734,0.001526132,1.081458155,0.004740524,0.006176135,4.377001056,0.618404944,,,,
0.6493,0.009026761,6.39660439,0.02697139,6.396667622,0.001411166,0.999990115,0.004216475,1.77E-06,0.659783944,0.001526133,1.081458931,0.00455999,0.006177047,4.377646949,0.618219043,,,,
0.6494,0.009026638,6.396517157,0.025903157,6.396575974,0.001411167,0.999990805,0.004049535,1.77E-06,0.659765188,0.001526134,1.081459677,0.004379449,0.006177958,4.37829283,0.618033065,,,,
0.6495,0.009026515,6.396429912,0.024834912,6.396484493,0.001411168,0.999991467,0.003882588,1.77E-06,0.659746467,0.001526136,1.081460393,0.004198901,0.00617887,4.378938698,0.617847012,,,,
0.6496,0.009026393,6.396342656,0.023766656,6.396393179,0.001411169,0.999992101,0.003715634,1.77E-06,0.65972778,0.001526137,1.081461079,0.004018345,0.006179781,4.379584555,0.617660883,,,,
0.6497,0.00902627,6.39625539,0.02269839,6.396302033,0.00141117,0.999992708,0.003548674,1.77E-06,0.659709128,0.001526137,1.081461735,0.003837783,0.006180692,4.380230399,0.617474678,,,,
0.6498,0.009026147,6.396168112,0.021630112,6.396211054,0.001411171,0.999993286,0.003381707,1.77E-06,0.65969051,0.001526138,1.081462361,0.003657213,0.006181604,4.380876231,0.617288397,,,,
0.6499,0.009026024,6.396080824,0.020561824,6.396120243,0.001411172,0.999993837,0.003214734,1.77E-06,0.659671927,0.001526139,1.081462956,0.003476637,0.006182515,4.38152205,0.617102041,,,,
0.65,0.009025901,6.395993524,0.019493524,6.396029599,0.001411172,0.99999436,0.003047754,1.77E-06,0.659653378,0.00152614,1.081463522,0.003296053,0.006183426,4.382167857,0.616915609,,,,
0.6501,0.009025778,6.395906214,0.018425214,6.395939122,0.001411173,0.999994855,0.002880768,1.77E-06,0.659634863,0.001526141,1.081464057,0.003115463,0.006184338,4.382813652,0.616729102,,,,
0.6502,0.009025655,6.395818893,0.017356893,6.395848813,0.001411174,0.999995322,0.002713775,1.77E-06,0.659616383,0.001526142,1.081464562,0.002934865,0.006185249,4.383459435,0.616542518,,,,
0.6503,0.009025532,6.39573156,0.01628856,6.395758671,0.001411175,0.999995761,0.002546775,1.77E-06,0.659597938,0.001526142,1.081465037,0.00275426,0.00618616,4.384105205,0.616355859,,,,
0.6504,0.009025409,6.395644217,0.015220217,6.395668696,0.001411175,0.999996173,0.00237977,1.77E-06,0.659579526,0.001526143,1.081465482,0.002573648,0.006187072,4.384750963,0.616169125,,,,
0.6505,0.009025286,6.395556863,0.014151863,6.395578889,0.001411176,0.999996556,0.002212757,1.77E-06,0.65956115,0.001526144,1.081465897,0.00239303,0.006187983,4.385396709,0.615982314,,,,
0.6506,0.009025162,6.395469498,0.013083498,6.395489249,0.001411176,0.999996912,0.002045738,1.77E-06,0.659542807,0.001526144,1.081466281,0.002212404,0.006188894,4.386042443,0.615795428,,,,
0.6507,0.009025039,6.395382122,0.012015122,6.395399776,0.001411177,0.99999724,0.001878713,1.77E-06,0.659524499,0.001526145,1.081466636,0.002031771,0.006189805,4.386688164,0.615608467,,,,
0.6508,0.009024916,6.395294735,0.010946735,6.395310471,0.001411177,0.999997539,0.001711682,1.77E-06,0.659506226,0.001526145,1.08146696,0.001851132,0.006190716,4.387333872,0.615421429,,,,
0.6509,0.009024793,6.395207337,0.009878337,6.395221334,0.001411178,0.999997811,0.001544643,1.77E-06,0.659487987,0.001526146,1.081467254,0.001670485,0.006191628,4.387979569,0.615234316,,,,
0.651,0.00902467,6.395119927,0.008809927,6.395132363,0.001411178,0.999998055,0.001377599,1.77E-06,0.659469782,0.001526146,1.081467518,0.001489831,0.006192539,4.388625253,0.615047128,,,,
0.6511,0.009024547,6.395032507,0.007741507,6.395043561,0.001411178,0.999998272,0.001210548,1.77E-06,0.659451612,0.001526146,1.081467752,0.001309171,0.00619345,4.389270925,0.614859863,,,,
0.6512,0.009024424,6.394945076,0.006673076,6.394954925,0.001411179,0.99999846,0.001043491,1.77E-06,0.659433477,0.001526147,1.081467956,0.001128504,0.006194361,4.389916584,0.614672524,,,,
0.6513,0.009024301,6.394857634,0.005604634,6.394866457,0.001411179,0.99999862,0.000876427,1.77E-06,0.659415376,0.001526147,1.081468129,0.000947829,0.006195272,4.390562231,0.614485108,,,,
0.6514,0.009024177,6.394770181,0.004536181,6.394778157,0.001411179,0.999998753,0.000709357,1.77E-06,0.659397309,0.001526147,1.081468272,0.000767148,0.006196183,4.391207866,0.614297617,,,,
0.6515,0.009024054,6.394682716,0.003467716,6.394690024,0.001411179,0.999998857,0.000542281,1.77E-06,0.659379276,0.001526148,1.081468385,0.00058646,0.006197094,4.391853489,0.61411005,,,,
0.6516,0.009023931,6.394595241,0.002399241,6.394602058,0.001411179,0.999998934,0.000375198,1.77E-06,0.659361279,0.001526148,1.081468468,0.000405765,0.006198005,4.392499099,0.613922408,,,,
0.6517,0.009023808,6.394507754,0.001330754,6.39451426,0.00141118,0.999998983,0.000208109,1.77E-06,0.659343315,0.001526148,1.081468521,0.000225063,0.006198916,4.393144697,0.61373469,,,,
0.6518,0.009023684,6.394420257,0.000262257,6.394426629,0.00141118,0.999999003,4.10E-05,1.77E-06,0.659325386,0.001526148,1.081468543,4.44E-05,0.006199827,4.393790282,0.613546897,,,,
0.6519,0.009023561,6.394332748,-0.000806252,6.394339166,0.00141118,0.999998996,-0.000126088,1.77E-06,0.659307492,0.001526148,1.081468536,-0.000136361,0.006200738,4.394435855,0.613359028,,,,
0.652,0.009023438,6.394245229,-0.001874771,6.394251871,0.00141118,0.999998961,-0.000293196,1.77E-06,0.659289631,0.001526148,1.081468498,-0.000317083,0.006201649,4.395081416,0.613171084,,,,
0.6521,0.009023314,6.394157698,-0.002943302,6.394164742,0.00141118,0.999998898,-0.000460311,1.77E-06,0.659271806,0.001526148,1.08146843,-0.000497812,0.00620256,4.395726964,0.612983064,,,,
0.6522,0.009023191,6.394070156,-0.004011844,6.394077782,0.001411179,0.999998807,-0.000627431,1.77E-06,0.659254014,0.001526148,1.081468332,-0.000678548,0.006203471,4.3963725,0.612794968,,,,
0.6523,0.009023068,6.393982603,-0.005080397,6.393990988,0.001411179,0.999998689,-0.000794558,1.77E-06,0.659236258,0.001526148,1.081468203,-0.00085929,0.006204382,4.397018023,0.612606797,,,,
0.6524,0.009022944,6.393895039,-0.006148961,6.393904363,0.001411179,0.999998542,-0.000961691,1.77E-06,0.659218535,0.001526147,1.081468044,-0.00104004,0.006205293,4.397663535,0.61241855,,,,
0.6525,0.009022821,6.393807464,-0.007217536,6.393817904,0.001411179,0.999998367,-0.00112883,1.77E-06,0.659200847,0.001526147,1.081467855,-0.001220796,0.006206204,4.398309033,0.612230228,,,,
0.6526,0.009022698,6.393719878,-0.008286122,6.393731614,0.001411179,0.999998165,-0.001295976,1.77E-06,0.659183194,0.001526147,1.081467636,-0.001401559,0.006207115,4.39895452,0.61204183,,,,
0.6527,0.009022574,6.393632281,-0.009354719,6.39364549,0.001411178,0.999997934,-0.001463128,1.77E-06,0.659165575,0.001526147,1.081467387,-0.001582328,0.006208026,4.399599994,0.611853357,,,,
0.6528,0.009022451,6.393544672,-0.010423328,6.393559535,0.001411178,0.999997675,-0.001630286,1.77E-06,0.65914799,0.001526146,1.081467107,-0.001763104,0.006208937,4.400245455,0.611664809,,,,
0.6529,0.009022327,6.393457052,-0.011491948,6.393473747,0.001411178,0.999997389,-0.00179745,1.77E-06,0.65913044,0.001526146,1.081466797,-0.001943887,0.006209847,4.400890905,0.611476184,,,,
0.653,0.009022204,6.393369422,-0.012560578,6.393388126,0.001411177,0.999997074,-0.00196462,1.77E-06,0.659112924,0.001526145,1.081466457,-0.002124677,0.006210758,4.401536341,0.611287485,,,,
0.6531,0.009022081,6.39328178,-0.01362922,6.393302673,0.001411177,0.999996732,-0.002131797,1.77E-06,0.659095443,0.001526145,1.081466087,-0.002305473,0.006211669,4.402181766,0.61109871,,,,
0.6532,0.009021957,6.393194127,-0.014697873,6.393217387,0.001411176,0.999996362,-0.002298979,1.77E-06,0.659077996,0.001526144,1.081465686,-0.002486276,0.00621258,4.402827178,0.610909859,,,,
0.6533,0.009021834,6.393106462,-0.015766538,6.393132269,0.001411176,0.999995963,-0.002466168,1.77E-06,0.659060584,0.001526144,1.081465256,-0.002667086,0.00621349,4.403472577,0.610720933,,,,
0.6534,0.00902171,6.393018787,-0.016835213,6.393047319,0.001411175,0.999995537,-0.002633363,1.77E-06,0.659043206,0.001526143,1.081464795,-0.002847902,0.006214401,4.404117964,0.610531932,,,,
0.6535,0.009021586,6.3929311,-0.0179039,6.392962536,0.001411175,0.999995083,-0.002800564,1.77E-06,0.659025862,0.001526142,1.081464303,-0.003028725,0.006215312,4.404763339,0.610342855,,,,
0.6536,0.009021463,6.392843402,-0.018972598,6.392877921,0.001411174,0.9999946,-0.002967771,1.77E-06,0.659008553,0.001526142,1.081463782,-0.003209554,0.006216223,4.405408701,0.610153703,,,,
0.6537,0.009021339,6.392755693,-0.020041307,6.392793473,0.001411173,0.99999409,-0.003134984,1.77E-06,0.658991278,0.001526141,1.08146323,-0.00339039,0.006217133,4.406054051,0.609964475,,,,
0.6538,0.009021216,6.392667973,-0.021110027,6.392709193,0.001411173,0.999993552,-0.003302204,1.77E-06,0.658974038,0.00152614,1.081462648,-0.003571233,0.006218044,4.406699389,0.609775172,,,,
0.6539,0.009021092,6.392580242,-0.022178758,6.392625081,0.001411172,0.999992986,-0.003469429,1.77E-06,0.658956832,0.001526139,1.081462036,-0.003752082,0.006218955,4.407344714,0.609585793,,,,
0.654,0.009020969,6.392492499,-0.023247501,6.392541136,0.001411171,0.999992392,-0.00363666,1.77E-06,0.658939661,0.001526139,1.081461393,-0.003932938,0.006219865,4.407990026,0.609396339,,,,
0.6541,0.009020845,6.392404745,-0.024316255,6.392457358,0.00141117,0.999991769,-0.003803898,1.77E-06,0.658922524,0.001526138,1.08146072,-0.0041138,0.006220776,4.408635326,0.60920681,,,,
0.6542,0.009020721,6.39231698,-0.02538502,6.392373749,0.001411169,0.999991119,-0.003971141,1.77E-06,0.658905422,0.001526137,1.081460017,-0.004294669,0.006221686,4.409280614,0.609017205,,,,
